sourceId,destinationId,relationship_type,source_system_name
40532006,8916007,AW,SNOMED CT
40532006,233869002,AW,SNOMED CT
40549004,417746004,AW,SNOMED CT
41156006,56717001,AW,SNOMED CT
41497008,386661006,AW,SNOMED CT
41806003,386639001,AW,SNOMED CT
41964001,64572001,AW,SNOMED CT
42438004,122549002,AW,SNOMED CT
42438004,417746004,AW,SNOMED CT
42755004,386639001,AW,SNOMED CT
42954008,10680005,AW,SNOMED CT
43098002,386661006,AW,SNOMED CT
43216008,417746004,AW,SNOMED CT
43262000,417746004,AW,SNOMED CT
43293004,386639001,AW,SNOMED CT
43521007,75934005,AW,SNOMED CT
43727009,55342001,AW,SNOMED CT
43742007,191268006,AW,SNOMED CT
43873004,25510005,AW,SNOMED CT
43873004,71388002,AW,SNOMED CT
43873004,387713003,AW,SNOMED CT
43959009,73211009,AW,SNOMED CT
44313006,85232009,AW,SNOMED CT
44549008,71388002,AW,SNOMED CT
44630002,233868005,AW,SNOMED CT
44640004,386639001,AW,SNOMED CT
44782008,416402001,AW,SNOMED CT
44782008,417475006,AW,SNOMED CT
44797006,386639001,AW,SNOMED CT
44814008,386639001,AW,SNOMED CT
44833003,83901003,AW,SNOMED CT
44992005,386639001,AW,SNOMED CT
45055003,108290001,AW,SNOMED CT
45136001,119561005,AW,SNOMED CT
45339001,397540003,AW,SNOMED CT
45623002,19416009,AW,SNOMED CT
45659008,417746004,AW,SNOMED CT
45945004,2282003,AW,SNOMED CT
46113002,38341003,AW,SNOMED CT
46359005,40733004,AW,SNOMED CT
46365005,386639001,AW,SNOMED CT
46626002,75694006,AW,SNOMED CT
46676000,20376005,AW,SNOMED CT
46696008,105969002,AW,SNOMED CT
46696008,396230008,AW,SNOMED CT
46758000,417746004,AW,SNOMED CT
46939000,190660003,AW,SNOMED CT
47161002,386639001,AW,SNOMED CT
47267007,386637004,AW,SNOMED CT
47386001,71388002,AW,SNOMED CT
47577005,312001004,AW,SNOMED CT
47724003,59108006,AW,SNOMED CT
48436005,44057004,AW,SNOMED CT
48518008,417746004,AW,SNOMED CT
48552006,90708001,AW,SNOMED CT
48606007,410942007,AW,SNOMED CT
48951005,73211009,AW,SNOMED CT
49102001,38341003,AW,SNOMED CT
49171007,38341003,AW,SNOMED CT
49220004,38341003,AW,SNOMED CT
49416000,386639001,AW,SNOMED CT
49513005,34095006,AW,SNOMED CT
49708008,90688005,AW,SNOMED CT
49715000,75694006,AW,SNOMED CT
49880009,122549002,AW,SNOMED CT
49880009,417746004,AW,SNOMED CT
49898008,122549002,AW,SNOMED CT
49898008,417746004,AW,SNOMED CT
50006004,49062001,AW,SNOMED CT
50006004,71388002,AW,SNOMED CT
50006004,387713003,AW,SNOMED CT
50270004,10394003,AW,SNOMED CT
50275009,111777006,AW,SNOMED CT
50490005,38341003,AW,SNOMED CT
50581000,56019007,AW,SNOMED CT
50595002,128139000,AW,SNOMED CT
50726009,386639001,AW,SNOMED CT
50844007,386639001,AW,SNOMED CT
51002006,3855007,AW,SNOMED CT
51124009,64572001,AW,SNOMED CT
51181004,386639001,AW,SNOMED CT
51188005,71388002,AW,SNOMED CT
51331000,71388002,AW,SNOMED CT
51339003,410942007,AW,SNOMED CT
51391003,386639001,AW,SNOMED CT
51604006,128139000,AW,SNOMED CT
51707007,386639001,AW,SNOMED CT
51891008,64572001,AW,SNOMED CT
51953009,386639001,AW,SNOMED CT
51954003,386639001,AW,SNOMED CT
52042003,56019007,AW,SNOMED CT
52902005,417746004,AW,SNOMED CT
53098006,386639001,AW,SNOMED CT
53111003,386639001,AW,SNOMED CT
53146006,40930008,AW,SNOMED CT
53247006,386639001,AW,SNOMED CT
53322007,10394003,AW,SNOMED CT
53387004,230745008,AW,SNOMED CT
53509000,190502001,AW,SNOMED CT
54044001,386639001,AW,SNOMED CT
54174007,125051002,AW,SNOMED CT
54181000,56019007,AW,SNOMED CT
54181000,73211009,AW,SNOMED CT
54225002,38341003,AW,SNOMED CT
54250004,47703008,AW,SNOMED CT
54830008,64043005,AW,SNOMED CT
54940007,386639001,AW,SNOMED CT
55006001,56019007,AW,SNOMED CT
55176002,64572001,AW,SNOMED CT
55456003,128139000,AW,SNOMED CT
55639004,386639001,AW,SNOMED CT
55807009,353295004,AW,SNOMED CT
55879006,372087000,AW,SNOMED CT
56451001,386639001,AW,SNOMED CT
56462001,386639001,AW,SNOMED CT
56836000,49062001,AW,SNOMED CT
56836000,71388002,AW,SNOMED CT
56836000,387713003,AW,SNOMED CT
56911007,71388002,AW,SNOMED CT
56941009,399187006,AW,SNOMED CT
57029005,122549002,AW,SNOMED CT
57029005,417746004,AW,SNOMED CT
57420002,4241002,AW,SNOMED CT
57441008,27550009,AW,SNOMED CT
57684003,90708001,AW,SNOMED CT
57873008,38341003,AW,SNOMED CT
57935008,313307000,AW,SNOMED CT
57958006,362969004,AW,SNOMED CT
58123006,386639001,AW,SNOMED CT
58474006,81573002,AW,SNOMED CT
58629009,17602002,AW,SNOMED CT
58911001,29633007,AW,SNOMED CT
58990004,386639001,AW,SNOMED CT
59037007,410942007,AW,SNOMED CT
59079001,362969004,AW,SNOMED CT
59269006,64572001,AW,SNOMED CT
59276001,73211009,AW,SNOMED CT
59633005,417746004,AW,SNOMED CT
59648004,417746004,AW,SNOMED CT
59733002,38341003,AW,SNOMED CT
