sourceId,destinationId,relationship_type,source_system_name
1003951000,761996005,Technique,SNOMED CT
1003952007,761996005,Technique,SNOMED CT
1003991002,761996005,Technique,SNOMED CT
1003992009,761996005,Technique,SNOMED CT
1003996007,272391002,Technique,SNOMED CT
1003998008,272391002,Technique,SNOMED CT
1003999000,272391002,Technique,SNOMED CT
1144285002,272391002,Technique,SNOMED CT
1144286001,761996005,Technique,SNOMED CT
1144287005,761996005,Technique,SNOMED CT
1144288000,272391002,Technique,SNOMED CT
1144291000,272391002,Technique,SNOMED CT
1144293002,761996005,Technique,SNOMED CT
1144294008,272391002,Technique,SNOMED CT
1144295009,761996005,Technique,SNOMED CT
1144298006,272391002,Technique,SNOMED CT
1144300006,761996005,Technique,SNOMED CT
1144301005,272391002,Technique,SNOMED CT
1144649008,1144763007,Technique,SNOMED CT
1144650008,272391002,Technique,SNOMED CT
1144651007,272391002,Technique,SNOMED CT
1144652000,272391002,Technique,SNOMED CT
1144653005,272391002,Technique,SNOMED CT
1144654004,761996005,Technique,SNOMED CT
1144655003,1144751002,Technique,SNOMED CT
1144656002,272391002,Technique,SNOMED CT
1144657006,761996005,Technique,SNOMED CT
1144658001,272391002,Technique,SNOMED CT
1144665009,1144752009,Technique,SNOMED CT
1144666005,761996005,Technique,SNOMED CT
1144667001,702873001,Technique,SNOMED CT
1144668006,702873001,Technique,SNOMED CT
1144798005,1144796009,Technique,SNOMED CT
1145189006,272391002,Technique,SNOMED CT
1145190002,761996005,Technique,SNOMED CT
1145191003,761996005,Technique,SNOMED CT
1145192005,272391002,Technique,SNOMED CT
1145193000,272391002,Technique,SNOMED CT
1145194006,761996005,Technique,SNOMED CT
1145195007,761996005,Technique,SNOMED CT
1145197004,272391002,Technique,SNOMED CT
1148634006,272391002,Technique,SNOMED CT
1148635007,272391002,Technique,SNOMED CT
1148636008,272391002,Technique,SNOMED CT
1148637004,272391002,Technique,SNOMED CT
1148638009,272391002,Technique,SNOMED CT
1148639001,272391002,Technique,SNOMED CT
1148640004,272391002,Technique,SNOMED CT
1148641000,272391002,Technique,SNOMED CT
1148642007,272391002,Technique,SNOMED CT
1148643002,272391002,Technique,SNOMED CT
1148644008,272391002,Technique,SNOMED CT
1148645009,272391002,Technique,SNOMED CT
1148646005,272391002,Technique,SNOMED CT
1148708005,272391002,Technique,SNOMED CT
1148711006,272391002,Technique,SNOMED CT
1148715002,272391002,Technique,SNOMED CT
1148716001,272391002,Technique,SNOMED CT
1148718000,272391002,Technique,SNOMED CT
1148719008,272391002,Technique,SNOMED CT
1148720002,272391002,Technique,SNOMED CT
1148721003,272391002,Technique,SNOMED CT
1148722005,272391002,Technique,SNOMED CT
1148723000,272391002,Technique,SNOMED CT
1148945006,272391002,Technique,SNOMED CT
1148946007,761996005,Technique,SNOMED CT
1148978004,761996005,Technique,SNOMED CT
1148979007,272391002,Technique,SNOMED CT
1148981009,761996005,Technique,SNOMED CT
1148982002,272391002,Technique,SNOMED CT
1148987008,272391002,Technique,SNOMED CT
1149112003,272391002,Technique,SNOMED CT
1149113008,761996005,Technique,SNOMED CT
1149114002,272391002,Technique,SNOMED CT
1149115001,761996005,Technique,SNOMED CT
1149116000,272391002,Technique,SNOMED CT
1149118004,272391002,Technique,SNOMED CT
1149119007,272391002,Technique,SNOMED CT
1149120001,761996005,Technique,SNOMED CT
1149121002,761996005,Technique,SNOMED CT
1149299000,1149300008,Technique,SNOMED CT
1149434005,1149430001,Technique,SNOMED CT
1153590000,1078210003,Technique,SNOMED CT
1153593003,1078210003,Technique,SNOMED CT
1153594009,1078210003,Technique,SNOMED CT
1153596006,1078210003,Technique,SNOMED CT
1153598007,1078210003,Technique,SNOMED CT
1153600001,1078210003,Technique,SNOMED CT
1153604005,1078210003,Technique,SNOMED CT
1153606007,702873001,Technique,SNOMED CT
1155700005,1156040003,Technique,SNOMED CT
1156180009,761996005,Technique,SNOMED CT
1156224005,1853441000004104,Technique,SNOMED CT
1156225006,1843201000004100,Technique,SNOMED CT
1156226007,1853451000004102,Technique,SNOMED CT
1156253006,702873001,Technique,SNOMED CT
1162386007,1156040003,Technique,SNOMED CT
1162389000,1156040003,Technique,SNOMED CT
1162390009,702873001,Technique,SNOMED CT
1162392001,272391002,Technique,SNOMED CT
1162413009,761996005,Technique,SNOMED CT
1162414003,761996005,Technique,SNOMED CT
1162415002,272391002,Technique,SNOMED CT
1162416001,272391002,Technique,SNOMED CT
1162417005,761996005,Technique,SNOMED CT
1162418000,761996005,Technique,SNOMED CT
1162419008,1156040003,Technique,SNOMED CT
1162533005,272391002,Technique,SNOMED CT
1162534004,272391002,Technique,SNOMED CT
1162539009,1078210003,Technique,SNOMED CT
1162541005,1078210003,Technique,SNOMED CT
1162544002,702873001,Technique,SNOMED CT
1162735000,1156040003,Technique,SNOMED CT
1162737008,1156040003,Technique,SNOMED CT
1163023001,761996005,Technique,SNOMED CT
1163024007,761996005,Technique,SNOMED CT
1163025008,761996005,Technique,SNOMED CT
1163026009,761996005,Technique,SNOMED CT
1163027000,761996005,Technique,SNOMED CT
1163028005,761996005,Technique,SNOMED CT
1163029002,761996005,Technique,SNOMED CT
1163030007,761996005,Technique,SNOMED CT
1163031006,761996005,Technique,SNOMED CT
1163032004,761996005,Technique,SNOMED CT
1163033009,761996005,Technique,SNOMED CT
1163034003,761996005,Technique,SNOMED CT
1163036001,761996005,Technique,SNOMED CT
1163037005,761996005,Technique,SNOMED CT
1163038000,761996005,Technique,SNOMED CT
1163039008,761996005,Technique,SNOMED CT
1163040005,761996005,Technique,SNOMED CT
1163277008,1156040003,Technique,SNOMED CT
1163278003,1156040003,Technique,SNOMED CT
1163306002,1156040003,Technique,SNOMED CT
1163307006,1156040003,Technique,SNOMED CT
1163308001,1156040003,Technique,SNOMED CT
1163309009,1156040003,Technique,SNOMED CT
1163310004,1156040003,Technique,SNOMED CT
1163593000,1078210003,Technique,SNOMED CT
1167357004,1078210003,Technique,SNOMED CT
1167364002,1078210003,Technique,SNOMED CT
1173084009,761996005,Technique,SNOMED CT
1179033001,1179171006,Technique,SNOMED CT
1179046006,272391002,Technique,SNOMED CT
1179047002,761996005,Technique,SNOMED CT
1179048007,761996005,Technique,SNOMED CT
1179049004,272391002,Technique,SNOMED CT
1179050004,272391002,Technique,SNOMED CT
1179052007,761996005,Technique,SNOMED CT
1179053002,272391002,Technique,SNOMED CT
1179054008,761996005,Technique,SNOMED CT
1179055009,272391002,Technique,SNOMED CT
1179056005,761996005,Technique,SNOMED CT
1179057001,272391002,Technique,SNOMED CT
1179058006,761996005,Technique,SNOMED CT
1179061007,272391002,Technique,SNOMED CT
1179062000,761996005,Technique,SNOMED CT
1179479001,272391002,Technique,SNOMED CT
1204296008,761996005,Technique,SNOMED CT
1204298009,761996005,Technique,SNOMED CT
1204299001,272391002,Technique,SNOMED CT
1204304000,761996005,Technique,SNOMED CT
1204305004,272391002,Technique,SNOMED CT
1204311001,761996005,Technique,SNOMED CT
1204312008,761996005,Technique,SNOMED CT
1204315005,272391002,Technique,SNOMED CT
1208605003,761996005,Technique,SNOMED CT
1208606002,272391002,Technique,SNOMED CT
1208607006,272391002,Technique,SNOMED CT
1208608001,761996005,Technique,SNOMED CT
1208609009,272391002,Technique,SNOMED CT
1208610004,272391002,Technique,SNOMED CT
1208611000,761996005,Technique,SNOMED CT
1208612007,761996005,Technique,SNOMED CT
1208613002,272391002,Technique,SNOMED CT
1209081000,272391002,Technique,SNOMED CT
1209082007,761996005,Technique,SNOMED CT
1209083002,761996005,Technique,SNOMED CT
1209084008,272391002,Technique,SNOMED CT
1209085009,761996005,Technique,SNOMED CT
1209086005,761996005,Technique,SNOMED CT
1209087001,272391002,Technique,SNOMED CT
1209088006,272391002,Technique,SNOMED CT
1230277003,1156040003,Technique,SNOMED CT
1230278008,1156040003,Technique,SNOMED CT
1230348002,373801008,Technique,SNOMED CT
1231507006,1231505003,Technique,SNOMED CT
1234801003,708097004,Technique,SNOMED CT
1234803000,708097004,Technique,SNOMED CT
1234804006,708097004,Technique,SNOMED CT
1234805007,708097004,Technique,SNOMED CT
1234806008,708097004,Technique,SNOMED CT
1236874005,708097004,Technique,SNOMED CT
1237278006,708097004,Technique,SNOMED CT
1237281001,708097004,Technique,SNOMED CT
1237459008,1237453009,Technique,SNOMED CT
1237463001,1237453009,Technique,SNOMED CT
1255068005,708097004,Technique,SNOMED CT
1255069002,708097004,Technique,SNOMED CT
1255070001,708097004,Technique,SNOMED CT
1255076007,708097004,Technique,SNOMED CT
1255078008,708097004,Technique,SNOMED CT
1255079000,708097004,Technique,SNOMED CT
1255080002,708097004,Technique,SNOMED CT
1255081003,708097004,Technique,SNOMED CT
1255082005,708097004,Technique,SNOMED CT
1255083000,708097004,Technique,SNOMED CT
1255089001,708097004,Technique,SNOMED CT
1255090005,708097004,Technique,SNOMED CT
1255091009,708097004,Technique,SNOMED CT
1255093007,708097004,Technique,SNOMED CT
1255094001,708097004,Technique,SNOMED CT
1255095000,708097004,Technique,SNOMED CT
1255097008,708097004,Technique,SNOMED CT
1255098003,708097004,Technique,SNOMED CT
1255099006,708097004,Technique,SNOMED CT
1255100003,708097004,Technique,SNOMED CT
1255614004,708097004,Technique,SNOMED CT
1255615003,708097004,Technique,SNOMED CT
1255616002,708097004,Technique,SNOMED CT
1255617006,708097004,Technique,SNOMED CT
1255768001,708097004,Technique,SNOMED CT
1255769009,708097004,Technique,SNOMED CT
1255770005,708097004,Technique,SNOMED CT
1255771009,708097004,Technique,SNOMED CT
1256005000,278289002,Technique,SNOMED CT
1256006004,278289002,Technique,SNOMED CT
1259001005,1078210003,Technique,SNOMED CT
113811000052109,445597002,Technique,SNOMED CT
456701000124107,272391002,Technique,SNOMED CT
568251000005102,568241000005104,Technique,SNOMED CT
788481000004105,258173007,Technique,SNOMED CT
1003521000004104,702661004,Technique,SNOMED CT
1240461000000109,272391002,Technique,SNOMED CT
1240471000000102,272391002,Technique,SNOMED CT
1546581000004103,106241006,Technique,SNOMED CT
1812491000004107,1812481000004109,Technique,SNOMED CT
2040001000004100,708097004,Technique,SNOMED CT
2520001000004100,258173007,Technique,SNOMED CT
2820001000004104,449205006,Technique,SNOMED CT
3010001000004101,449205006,Technique,SNOMED CT
3100001000004109,278289002,Technique,SNOMED CT
3550001000004108,708097004,Technique,SNOMED CT
3720001000004106,449205006,Technique,SNOMED CT
4050001000004108,708097004,Technique,SNOMED CT
4520001000004105,449205006,Technique,SNOMED CT
4600001000004108,708097004,Technique,SNOMED CT
