Historical_DX_ID,Historical_PX_ID,Episode_Type,Age_Group,Gender,Source_Code,Currency_Code,Patient_Count,Total_Bill_Amount
-2766721134701370821,-392083450555986726,IP,49-64,M,KPJ,RM,1,19177.5
-2766721134701370821,-4589605041485560983,IP,49-64,M,KPJ,RM,1,11415.8
-2766721134701370821,1105272675531099354,IP,49-64,F,KPJ,RM,1,18949.05
-2766721134701370821,1355960220887288364,IP,49-64,F,KPJ,RM,1,14582.5
-2766721134701370821,5053715707469957507,IP,79-98,F,KPJ,RM,1,14457.75
-2774350367399576030,-5576741191788985122,IP,49-64,M,KPJ,RM,1,8953.35
-2798271165678605656,-1640521644483910203,DP,34-48,F,KPJ,RM,1,13260.95
-2798271165678605656,-1640521644483910203,DP,34-48,M,KPJ,RM,1,5551.15
-2798271165678605656,-1640521644483910203,IP,19-33,M,KPJ,RM,1,6844.2
-2798271165678605656,-8280904084227718877,IP,49-64,M,KPJ,RM,1,30948.9
-2798271165678605656,-8415085681518248704,IP,14-18,F,KPJ,RM,1,30981.8
-2798271165678605656,-8486931639229555089,IP,34-48,M,KPJ,RM,1,15178.4
-2798271165678605656,-8661695385411071668,IP,34-48,F,KPJ,RM,1,25155.75
-2798271165678605656,-8900805006088343646,IP,49-64,F,KPJ,RM,1,33722.05
-2798271165678605656,-9095643055991999794,IP,34-48,F,KPJ,RM,1,10878.9
-2798271165678605656,1061784763015532121,IP,49-64,F,KPJ,RM,1,11740.35
-2798271165678605656,1061784763015532121,IP,65-78,F,KPJ,RM,1,7079.8
-2798271165678605656,1118918236820878835,IP,19-33,M,KPJ,RM,1,29121.6
-2798271165678605656,1805215239312965370,IP,49-64,M,KPJ,RM,1,42942
-2798271165678605656,1805215239312965370,IP,65-78,M,KPJ,RM,1,45678.3
-2798271165678605656,1861169088719908268,IP,49-64,M,KPJ,RM,1,27899.7
-2798271165678605656,2136999652518918143,IP,34-48,F,KPJ,RM,1,24881.45
-2798271165678605656,2720025176610681342,IP,49-64,F,KPJ,RM,1,60553.3
-2798271165678605656,273661277224966677,IP,49-64,F,KPJ,RM,1,33433.5
-2798271165678605656,2737296100096850069,IP,19-33,M,KPJ,RM,1,24142.85
-2798271165678605656,2788804874281984488,IP,34-48,F,KPJ,RM,1,16106.1
-2798271165678605656,3061173402902161677,IP,49-64,M,KPJ,RM,1,24360.5
-2798271165678605656,3080325392631137721,IP,49-64,F,KPJ,RM,1,42130.5
-2798271165678605656,3138738826314581513,IP,65-78,F,KPJ,RM,1,23817.15
-2798271165678605656,3257572218407810539,IP,34-48,F,KPJ,RM,1,16277.35
-2798271165678605656,3257572218407810539,IP,34-48,M,KPJ,RM,1,7747.3
-2798271165678605656,3257572218407810539,IP,49-64,F,KPJ,RM,1,7062.6
-2798271165678605656,3448179331975830771,IP,49-64,F,KPJ,RM,1,14316.1
-2798271165678605656,3912823174564333173,IP,49-64,F,KPJ,RM,1,37981.5
-2798271165678605656,4044486074920191276,IP,49-64,M,KPJ,RM,1,31633.15
-2798271165678605656,4074833484965539161,IP,19-33,F,KPJ,RM,1,12986
-2798271165678605656,4074833484965539161,IP,34-48,M,KPJ,RM,1,9418.85
-2798271165678605656,4308490564227633992,IP,34-48,F,KPJ,RM,1,34693.5
-2798271165678605656,4470380571453409859,IP,49-64,F,KPJ,RM,1,18004.45
-2798271165678605656,4470380571453409859,IP,65-78,M,KPJ,RM,1,29427.15
-2798271165678605656,4519706595985475817,IP,49-64,M,KPJ,RM,1,46668.85
-2798271165678605656,4677890511087032731,IP,34-48,F,KPJ,RM,1,11334.25
-2798271165678605656,4677890511087032731,IP,34-48,M,KPJ,RM,1,10045.4
-2798271165678605656,6207715445389468721,IP,34-48,M,KPJ,RM,1,40664.95
-2798271165678605656,6527963112003316327,IP,49-64,M,KPJ,RM,1,11304.1
-2798271165678605656,6601097132759056815,IP,34-48,M,KPJ,RM,1,14477.65
-2798271165678605656,5053715707469957507,IP,34-48,M,KPJ,RM,1,13215.05
-2798271165678605656,5053715707469957507,IP,49-64,F,KPJ,RM,1,18468.55
-2798271165678605656,5053715707469957507,IP,65-78,M,KPJ,RM,1,17046.15
-2798271165678605656,5179741108988034773,IP,49-64,M,KPJ,RM,1,44397.2
-2798271165678605656,5486256735324507165,IP,34-48,F,KPJ,RM,1,29287.95
-2798271165678605656,5053715707469957507,IP,19-33,M,KPJ,RM,1,19821
-2582871044484509859,6802730190400336146,DP,49-64,M,KPJ,RM,1,18749.65
-2582871044484509859,6802730190400336146,IP,34-48,F,KPJ,RM,1,21521.6
-2582871044484509859,6802730190400336146,IP,34-48,M,KPJ,RM,1,8946.55
-2582871044484509859,6802730190400336146,IP,49-64,F,KPJ,RM,1,8289.75
-2582871044484509859,6802730190400336146,IP,49-64,M,KPJ,RM,1,6538
-2582871044484509859,6802730190400336146,IP,65-78,F,KPJ,RM,1,18873.45
-2582871044484509859,69275896939527291,DP,14-18,F,KPJ,RM,1,5079.15
-2798271165678605656,4677890511087032731,IP,49-64,M,KPJ,RM,1,8204.9
-2798271165678605656,4745810365807747183,IP,49-64,M,KPJ,RM,1,43198.4
-2798271165678605656,4800939495923499612,IP,49-64,M,KPJ,RM,1,48899.5
-2798271165678605656,4861598092519988770,IP,49-64,M,KPJ,RM,1,68296.5
-2798271165678605656,4957830562891110196,IP,49-64,F,KPJ,RM,1,35615.9
-2798271165678605656,4982310237357508856,IP,19-33,M,KPJ,RM,1,30076.55
-2798271165678605656,4982310237357508856,IP,34-48,M,KPJ,RM,1,28207.7
-2798271165678605656,4982310237357508856,IP,49-64,M,KPJ,RM,1,35561.4
-2798271165678605656,5053715707469957507,DP,49-64,F,KPJ,RM,1,14892
-1414342067198919243,-6253071740671160706,IP,34-48,M,KPJ,RM,1,30455.4
-1414342067198919243,-8383966308998902685,IP,49-64,M,KPJ,RM,1,9044.85
-1414342067198919243,1755838254210306008,IP,19-33,M,KPJ,RM,1,7458.3
-1414342067198919243,1755838254210306008,IP,49-64,M,KPJ,RM,1,8319.5
-1414342067198919243,2129489960492998906,IP,34-48,M,KPJ,RM,1,44832.65
-1414342067198919243,2454985304141717577,IP,19-33,F,KPJ,RM,1,38025.55
-1414342067198919243,2454985304141717577,IP,19-33,M,KPJ,RM,1,23378.05
-1414342067198919243,2454985304141717577,IP,49-64,M,KPJ,RM,1,68237.55
-1414342067198919243,2454985304141717577,IP,65-78,F,KPJ,RM,1,29038.2
-1414342067198919243,6406818935911623408,IP,65-78,M,KPJ,RM,1,39162.9
-1414342067198919243,69275896939527291,IP,19-33,F,KPJ,RM,1,7720.15
-1414342067198919243,69275896939527291,IP,49-64,F,KPJ,RM,1,13028.05
-1434428718637060698,-1640521644483910203,IP,34-48,F,KPJ,RM,1,8805.3
-1434428718637060698,-1640521644483910203,IP,49-64,F,KPJ,RM,1,12740.05
-1434428718637060698,-2380357621157516754,IP,19-33,M,KPJ,RM,1,33060.4
-1434428718637060698,-3085373731158004225,IP,19-33,M,KPJ,RM,1,7054.8
-1434428718637060698,-3706822626516271271,IP,34-48,M,KPJ,RM,1,29295.2
-1434428718637060698,-3800066422014271228,IP,49-64,F,KPJ,RM,1,38583.9
-1434428718637060698,-3815418680709403537,IP,19-33,M,KPJ,RM,1,31544.4
-1434428718637060698,-5332657332183856239,IP,19-33,M,KPJ,RM,1,20425.7
-1434428718637060698,-5576741191788985122,DP,19-33,F,KPJ,RM,1,2741.9
-1434428718637060698,-6718622370575730302,IP,19-33,M,KPJ,RM,1,24039.75
-1434428718637060698,-7276370163767546548,IP,34-48,M,KPJ,RM,1,30396.05
-1434428718637060698,-8431240358728955926,IP,34-48,M,KPJ,RM,1,26012.2
-1434428718637060698,-8465029146563235893,IP,19-33,M,KPJ,RM,1,17224.15
-1434428718637060698,-9188307554247095621,IP,19-33,F,KPJ,RM,1,12384.65
-1434428718637060698,5053715707469957507,IP,79-98,F,KPJ,RM,1,8323.25
-1434428718637060698,5189461375933265809,IP,19-33,M,KPJ,RM,1,19918.75
-1434428718637060698,5419323942840013769,IP,34-48,M,KPJ,RM,1,26697.25
-1434428718637060698,6096714773678855875,IP,19-33,M,KPJ,RM,1,11276.15
-1434428718637060698,6305476909291476800,IP,65-78,F,KPJ,RM,1,25340.55
-1434428718637060698,69275896939527291,IP,34-48,F,KPJ,RM,1,7995.45
-1434428718637060698,69275896939527291,IP,49-64,F,KPJ,RM,1,5299.2
-1434428718637060698,69275896939527291,IP,49-64,M,KPJ,RM,1,3529.25
-1434428718637060698,9172699623480912390,IP,49-64,M,KPJ,RM,1,30737.95
-1462219880423001231,-2656629447118454319,IP,34-48,M,KPJ,RM,1,18833.45
-1462219880423001231,-3085373731158004225,IP,34-48,F,KPJ,RM,1,3831.5
-1462219880423001231,-3085373731158004225,IP,49-64,M,KPJ,RM,1,4180.85
-1462219880423001231,-4460384842731820476,IP,34-48,M,KPJ,RM,1,27699.25
-1462219880423001231,-4460384842731820476,IP,49-64,F,KPJ,RM,1,33649.75
-1462219880423001231,-4800491377697045359,IP,19-33,M,KPJ,RM,1,24316.25
-1462219880423001231,-5089017982396691432,IP,34-48,M,KPJ,RM,1,15039.85
-1462219880423001231,3516240106858554819,IP,19-33,M,KPJ,RM,1,7634.3
-1462219880423001231,522873895263095481,IP,49-64,M,KPJ,RM,1,36871.3
-1462219880423001231,69275896939527291,IP,19-33,M,KPJ,RM,1,3464.75
-1462219880423001231,69275896939527291,IP,49-64,M,KPJ,RM,1,5015.7
-1462385347815627105,5242082132252746969,IP,49-64,F,KPJ,RM,1,6552.95
-146653006497040243,-7339944797482121959,IP,19-33,M,KPJ,RM,1,17074.5
-1478115714731702609,5053715707469957507,DP,34-48,F,KPJ,RM,1,5806.7
-1482570407612246014,4074833484965539161,IP,65-78,M,KPJ,RM,1,10735.1
-1515013788206803820,-7252883067463618535,IP,49-64,M,KPJ,RM,1,17283
-1515331138618319723,-1233489077635294285,IP,65-78,F,KPJ,RM,1,29289.3
-1515331138618319723,-1233489077635294285,IP,65-78,M,KPJ,RM,1,33629.2
-1515331138618319723,-1233489077635294285,IP,79-98,F,KPJ,RM,1,57786.25
-1515331138618319723,-1318081246063227939,IP,14-18,M,KPJ,RM,1,28136.65
-1515331138618319723,-1348179578552615098,IP," 3-5",F,KPJ,RM,1,9271.1
-1515331138618319723,-1348179578552615098,IP," 6-13",M,KPJ,RM,1,17307.85
-1515331138618319723,-1348179578552615098,IP,14-18,F,KPJ,RM,1,22998.55
-1515331138618319723,-1348179578552615098,IP,14-18,M,KPJ,RM,1,20706.6
-1515331138618319723,-1348179578552615098,IP,19-33,F,KPJ,RM,1,26132.1
-1515331138618319723,-1348179578552615098,IP,49-64,F,KPJ,RM,1,37364.1
-1434428718637060698,5053715707469957507,DP,34-48,F,KPJ,RM,1,15328.05
-1434428718637060698,5053715707469957507,DP,34-48,M,KPJ,RM,1,4464.3
-1434428718637060698,5053715707469957507,IP," 6-13",M,KPJ,RM,1,6409.05
-1434428718637060698,5053715707469957507,IP,14-18,F,KPJ,RM,1,4876.05
-12326862916496285,2454985304141717577,IP," 6-13",F,KPJ,RM,1,12394.5
-12326862916496285,2454985304141717577,IP," 6-13",M,KPJ,RM,1,12020.3
-12326862916496285,2454985304141717577,IP,14-18,M,KPJ,RM,1,19567.95
-1044822550400189315,-3808062471890837095,IP,14-18,F,KPJ,RM,1,22429.4
-1044822550400189315,-5435563001445935130,IP,49-64,F,KPJ,RM,1,11999.3
-1222053779533505902,-1975335029072554052,IP,19-33,M,KPJ,RM,1,5910.4
-1222053779533505902,-2405221121518738744,IP,79-98,M,KPJ,RM,1,49833.25
-1222053779533505902,2848734364868569118,IP,79-98,M,KPJ,RM,1,26297.95
-1222053779533505902,386763952311327788,IP,65-78,F,KPJ,RM,1,29017.7
-1222053779533505902,3921767472948604133,IP,79-98,M,KPJ,RM,1,24044.95
-1222053779533505902,5544006650262672942,IP,19-33,M,KPJ,RM,1,21955.5
-1222053779533505902,5544006650262672942,IP,79-98,F,KPJ,RM,1,33318.2
-1222053779533505902,5544006650262672942,IP,79-98,M,KPJ,RM,1,41935.45
-1222053779533505902,582271056714375740,IP,79-98,F,KPJ,RM,1,26092.15
-1222053779533505902,7856223965451745689,IP,34-48,M,KPJ,RM,1,31096.05
-12326862916496285,-1824513326012513438,IP,19-33,M,KPJ,RM,1,20308.7
-1044822550400189315,-586326127130519840,IP,34-48,M,KPJ,RM,1,29464.75
-1044822550400189315,1502105591724671222,IP,49-64,M,KPJ,RM,1,20212.1
-1052096491366779056,69275896939527291,IP,65-78,F,KPJ,RM,1,28244.25
-105209827090260093,1868242500051950043,IP,49-64,M,KPJ,RM,1,47335.95
-1085194956752641084,5053715707469957507,IP,19-33,M,KPJ,RM,1,5533.05
-1091238021273007721,-1640521644483910203,IP,34-48,F,KPJ,RM,1,19295.25
-1107301000202952138,-3085373731158004225,IP,19-33,M,KPJ,RM,1,4978
-1107301000202952138,-8383966308998902685,IP,49-64,M,KPJ,RM,1,4594.95
-1139286745646142365,-1640521644483910203,IP,49-64,M,KPJ,RM,1,9259.2
-1139286745646142365,-4545611502156048281,IP,49-64,F,KPJ,RM,1,56424.8
-1139286745646142365,1164277826703885785,IP,34-48,M,KPJ,RM,1,17235.8
-1139286745646142365,3448179331975830771,IP,34-48,F,KPJ,RM,1,31013.85
-1139286745646142365,5053715707469957507,DP,34-48,F,KPJ,RM,1,8482.95
-1139286745646142365,5053715707469957507,DP,49-64,F,KPJ,RM,1,4545.5
-1139286745646142365,5053715707469957507,IP,49-64,F,KPJ,RM,1,21085.2
-1139286745646142365,69275896939527291,IP,34-48,F,KPJ,RM,1,6434.3
-1139286745646142365,7952883211386945718,IP,34-48,M,KPJ,RM,1,59901.05
-1208277321513080279,-4545611502156048281,IP,49-64,F,KPJ,RM,1,43600.4
-1216028044880715714,-955464046545576208,IP,34-48,F,KPJ,RM,1,22187.65
-1216028044880715714,1262654747498690578,IP,19-33,F,KPJ,RM,1,16725.8
-1222053779533505902,-1348179578552615098,IP,19-33,M,KPJ,RM,1,24838.6
-1222053779533505902,-1348179578552615098,IP,34-48,M,KPJ,RM,1,22410.15
-12326862916496285,2454985304141717577,IP,79-98,F,KPJ,RM,1,19845.75
-12326862916496285,3044228956207477508,IP,34-48,M,KPJ,RM,1,36417.55
-12326862916496285,3327960632997722865,IP,34-48,M,KPJ,RM,1,21442.65
-12326862916496285,3700280951685032509,IP,14-18,M,KPJ,RM,1,16310.05
-12326862916496285,4074833484965539161,IP,34-48,F,KPJ,RM,1,11208.7
-12326862916496285,5143515511340841142,IP,19-33,M,KPJ,RM,1,15346.1
-12326862916496285,580268959986903024,IP,19-33,F,KPJ,RM,1,24493.15
-12326862916496285,7259276328186701179,IP,19-33,M,KPJ,RM,1,12863.75
-12326862916496285,7259276328186701179,IP,34-48,M,KPJ,RM,1,23728.5
-1255600988093576377,-3800066422014271228,IP,79-98,M,KPJ,RM,1,32156.9
-1302289905747066977,683356327539910181,IP,34-48,M,KPJ,RM,1,66643.85
-1322280617873335888,-1263179171269462063,IP,19-33,F,KPJ,RM,1,33154.55
-1322280617873335888,-304908304350270839,IP,49-64,F,KPJ,RM,1,38875.2
-1322280617873335888,-846429750701729700,IP,49-64,F,KPJ,RM,1,22464.15
-1322280617873335888,2173372402702370972,IP,19-33,M,KPJ,RM,1,29533.3
-1322280617873335888,3061173402902161677,IP,49-64,F,KPJ,RM,1,25563.35
-1322280617873335888,5053715707469957507,IP,49-64,F,KPJ,RM,1,7966.2
-1322280617873335888,5846463255240191799,IP,49-64,M,KPJ,RM,1,30266.6
-1322280617873335888,69275896939527291,IP,19-33,M,KPJ,RM,1,6610.2
-1322280617873335888,69275896939527291,IP,49-64,F,KPJ,RM,1,3785.4
-1322280617873335888,7061882020695456814,IP,34-48,F,KPJ,RM,1,24392.45
-1322280617873335888,7061882020695456814,IP,49-64,F,KPJ,RM,1,23843.8
-1379210439058820418,-3889134096079525838,IP,49-64,M,KPJ,RM,1,35698.55
-1379210439058820418,-5636627252786810598,IP,34-48,M,KPJ,RM,1,40735.1
-1379210439058820418,-7391843216197727186,IP,19-33,F,KPJ,RM,1,52659.1
-1379210439058820418,1151532653979223950,IP,14-18,F,KPJ,RM,1,49891.95
-1379210439058820418,1151532653979223950,IP,19-33,M,KPJ,RM,1,44593.3
-1379210439058820418,6127511829685244348,IP,49-64,F,KPJ,RM,1,52447.45
-1387877715659559720,-5888417954016589878,IP,65-78,M,KPJ,RM,1,9583.45
-12326862916496285,-3085373731158004225,IP,19-33,M,KPJ,RM,1,10381.5
-12326862916496285,-3085373731158004225,IP,49-64,F,KPJ,RM,1,3921.05
-12326862916496285,-4460384842731820476,IP,19-33,M,KPJ,RM,1,22176.5
-12326862916496285,-4460384842731820476,IP,34-48,M,KPJ,RM,1,27658.25
-12326862916496285,-4618441565606014424,IP,49-64,M,KPJ,RM,1,22303.8
-12326862916496285,-5089017982396691432,IP,19-33,M,KPJ,RM,1,14463.35
-12326862916496285,-6808263279107649285,IP,65-78,F,KPJ,RM,1,42295.3
-12326862916496285,-8383966308998902685,IP," 3-5",M,KPJ,RM,1,7687.4
-12326862916496285,-8383966308998902685,IP,19-33,M,KPJ,RM,1,9517.55
-12326862916496285,-8383966308998902685,IP,34-48,F,KPJ,RM,1,11306.3
-12326862916496285,-8383966308998902685,IP,34-48,M,KPJ,RM,1,7450.15
-1704585644428820125,2454985304141717577,IP,79-98,F,KPJ,RM,1,12105.3
-1704585644428820125,6285725446426786918,IP,14-18,M,KPJ,RM,1,18404.85
-1732390418192475438,5053715707469957507,IP,34-48,F,KPJ,RM,1,20098.7
-1802179525185820190,8769541012965405928,IP,19-33,F,KPJ,RM,1,8555
-1802179525185820190,8769541012965405928,IP,34-48,M,KPJ,RM,1,7219.8
-1802179525185820190,8769541012965405928,IP,49-64,M,KPJ,RM,1,7343.8
-1802179525185820190,8769541012965405928,IP,65-78,M,KPJ,RM,1,6515.3
-1805308633079766895,2012286671987707772,IP,49-64,F,KPJ,RM,1,35150.6
-1875841857744326417,-2033749049252895025,IP,34-48,M,KPJ,RM,1,18840.95
-1965040962748482811,-7276370163767546548,IP,19-33,M,KPJ,RM,1,32387
-1999766889504538535,-6542166333176974750,IP,19-33,M,KPJ,RM,1,22630.65
-2018343807604751726,6601097132759056815,DP,49-64,F,KPJ,RM,1,3268.05
-2038370303757243951,-1026230299314247915,IP,19-33,M,KPJ,RM,1,41558.05
-2038370303757243951,-1081547553004466909,IP,19-33,F,KPJ,RM,1,19686.1
-2038370303757243951,-1198594076096760430,IP," 6-13",M,KPJ,RM,1,17963.35
-2038370303757243951,-1198594076096760430,IP,14-18,F,KPJ,RM,1,22218.55
-2038370303757243951,-1198594076096760430,IP,14-18,M,KPJ,RM,1,17874.4
-1704585644428820125,2454985304141717577,IP,19-33,F,KPJ,RM,1,17403.9
-1704585644428820125,2454985304141717577,IP,19-33,M,KPJ,RM,1,28979.4
-2038370303757243951,-1198594076096760430,IP,49-64,F,KPJ,RM,1,37887.1
-2038370303757243951,-1198594076096760430,IP,49-64,M,KPJ,RM,1,32336.4
-2038370303757243951,-1330526820596257810,IP,19-33,F,KPJ,RM,1,38095.3
-2038370303757243951,-1640521644483910203,IP,19-33,F,KPJ,RM,1,3281.7
-2038370303757243951,-1869489632512652175,IP,19-33,F,KPJ,RM,1,16271.85
-2038370303757243951,-2501408594884792595,IP,34-48,M,KPJ,RM,1,44412.6
-2038370303757243951,-2778085798506283251,IP,19-33,F,KPJ,RM,1,35701.95
-2038370303757243951,-2778085798506283251,IP,34-48,F,KPJ,RM,1,32003.35
-2038370303757243951,-2778085798506283251,IP,34-48,M,KPJ,RM,1,32422.6
-2038370303757243951,-2909200192466391854,IP,49-64,F,KPJ,RM,1,33308.45
-2038370303757243951,-3442553777773631082,IP,34-48,M,KPJ,RM,1,34066.55
-2038370303757243951,-3448119583424608905,IP,19-33,M,KPJ,RM,1,21037.35
-2038370303757243951,-3448119583424608905,IP,34-48,M,KPJ,RM,1,16601.5
-2038370303757243951,-3501500439547317291,IP," 6-13",F,KPJ,RM,1,22207.1
-2038370303757243951,-357948846972392311,IP,19-33,M,KPJ,RM,1,43955.6
-2038370303757243951,-3658523114736831080,IP,34-48,M,KPJ,RM,1,33351.75
-2038370303757243951,-4042881482942447669,IP,19-33,M,KPJ,RM,1,46813.6
-2038370303757243951,-4394254575246701722,IP,19-33,M,KPJ,RM,1,52548.45
-2038370303757243951,-4939479030010219322,IP,34-48,M,KPJ,RM,1,27839.45
-2038370303757243951,-5089017982396691432,IP,19-33,M,KPJ,RM,1,12990.45
-2038370303757243951,-5435563001445935130,IP,34-48,M,KPJ,RM,1,17298.45
-2038370303757243951,-6069626545687423742,IP,19-33,M,KPJ,RM,1,20337.75
-2038370303757243951,-6276962360705278760,IP,14-18,M,KPJ,RM,1,19680.55
-2038370303757243951,-6635988891790211478,IP,34-48,F,KPJ,RM,1,23589.85
-2038370303757243951,-6635988891790211478,IP,49-64,M,KPJ,RM,1,27346.6
-2038370303757243951,-6777117311310230229,IP,34-48,F,KPJ,RM,1,26434.75
-2038370303757243951,1175764543479042277,IP,34-48,M,KPJ,RM,1,26963.65
-2038370303757243951,1192943098593741620,IP,19-33,F,KPJ,RM,1,30066.2
-2038370303757243951,154647851218373214,IP,34-48,M,KPJ,RM,1,33420.2
-2038370303757243951,1599096468689997913,IP,14-18,M,KPJ,RM,1,19087.2
-2038370303757243951,1599096468689997913,IP,49-64,F,KPJ,RM,1,8486.9
-2038370303757243951,2172366982579392388,IP,19-33,M,KPJ,RM,1,40941.75
-2038370303757243951,-7346453868438190703,IP,49-64,M,KPJ,RM,1,18101.6
-2038370303757243951,-7670167483644937628,IP,49-64,M,KPJ,RM,1,19600.8
-2038370303757243951,-8608338260629847810,IP,19-33,M,KPJ,RM,1,27248.55
-2038370303757243951,-8642677341994103144,IP,34-48,M,KPJ,RM,1,31424.45
-2038370303757243951,-951447067435077241,IP,19-33,M,KPJ,RM,1,33620.4
-1632693540726265839,831497597449444662,IP,49-64,M,KPJ,RM,1,10907.45
-1632693540726265839,9005397678654614211,IP,49-64,M,KPJ,RM,1,48670.65
-1687055972059812303,-2882846723341945289,IP," 6-13",F,KPJ,RM,1,9573
-1687055972059812303,-2882846723341945289,IP,49-64,F,KPJ,RM,1,6626.5
-1687055972059812303,-7236311436295344244,IP,34-48,M,KPJ,RM,1,12843.7
-1687055972059812303,1105272675531099354,IP,49-64,F,KPJ,RM,1,10173.7
-1704585644428820125,-1988100660805639857,IP,49-64,M,KPJ,RM,1,27077.2
-1704585644428820125,-3085373731158004225,DP,14-18,M,KPJ,RM,1,1416.4
-1704585644428820125,-3085373731158004225,IP," 3-5",F,KPJ,RM,1,4368.05
-1704585644428820125,-3085373731158004225,IP," 6-13",M,KPJ,RM,1,2252.1
-1704585644428820125,-3085373731158004225,IP,49-64,F,KPJ,RM,1,8305.3
-1704585644428820125,-4460384842731820476,IP,49-64,F,KPJ,RM,1,21153
-1704585644428820125,-5662280895287207803,IP," 6-13",M,KPJ,RM,1,14657.3
-1704585644428820125,-5662280895287207803,IP,19-33,M,KPJ,RM,1,19926.65
-1704585644428820125,-5662280895287207803,IP,49-64,F,KPJ,RM,1,20934.7
-1704585644428820125,-8383966308998902685,IP," 1-2",F,KPJ,RM,1,7672
-1515331138618319723,-2043195542763065312,IP,65-78,F,KPJ,RM,1,64651.9
-1515331138618319723,-1348179578552615098,IP,65-78,M,KPJ,RM,1,19890.25
-1515331138618319723,-2405221121518738744,IP,65-78,M,KPJ,RM,1,35474.95
-1515331138618319723,-2405221121518738744,IP,34-48,M,KPJ,RM,1,32691
-1704585644428820125,-8383966308998902685,IP,34-48,F,KPJ,RM,1,8634.45
-1704585644428820125,-8383966308998902685,IP,49-64,F,KPJ,RM,1,10840.55
-1704585644428820125,-8383966308998902685,IP,79-98,F,KPJ,RM,1,10123.85
-1704585644428820125,1309952807634753002,IP,19-33,M,KPJ,RM,1,16310.45
-1704585644428820125,1755838254210306008,IP,19-33,F,KPJ,RM,1,3213.9
-1704585644428820125,2454985304141717577,IP," 3-5",M,KPJ,RM,1,8157.9
-1704585644428820125,2454985304141717577,IP," 6-13",M,KPJ,RM,1,16752
-1515331138618319723,-3262554629892468446,IP,19-33,M,KPJ,RM,1,12942.1
-1515331138618319723,-5059556646653614727,IP,19-33,M,KPJ,RM,1,25631.1
-1515331138618319723,-5072261698423907894,IP," 6-13",M,KPJ,RM,1,19729.15
-1515331138618319723,-6808263279107649285,IP,34-48,M,KPJ,RM,1,39116.85
-1515331138618319723,-8383966308998902685,IP," 3-5",F,KPJ,RM,1,4253.15
-1515331138618319723,-8431689020210440105,IP,19-33,M,KPJ,RM,1,21348.65
-1515331138618319723,-8991241559789966165,IP,49-64,M,KPJ,RM,1,29049.45
-1515331138618319723,1245657867786365303,IP,49-64,F,KPJ,RM,1,99023.95000000001
-1515331138618319723,1309952807634753002,IP,49-64,F,KPJ,RM,1,33516.8
-1515331138618319723,1359413702573852343,IP,79-98,F,KPJ,RM,1,34007.65
-1515331138618319723,164993347328950097,IP,65-78,M,KPJ,RM,1,67970.7
-1515331138618319723,1976169480412074185,IP,19-33,M,KPJ,RM,1,44932.85
-1515331138618319723,1976169480412074185,IP,34-48,M,KPJ,RM,1,32659.8
-1515331138618319723,2012286671987707772,IP,65-78,M,KPJ,RM,1,38240.65
-1515331138618319723,2077267238427424319,IP,65-78,F,KPJ,RM,1,46849.45
-1515331138618319723,2077267238427424319,IP,65-78,M,KPJ,RM,1,35922.35
-1515331138618319723,2454985304141717577,IP,34-48,F,KPJ,RM,1,20337.2
-1515331138618319723,2454985304141717577,IP,34-48,M,KPJ,RM,1,21437.7
-1515331138618319723,2454985304141717577,IP,49-64,F,KPJ,RM,1,25049
-1515331138618319723,2454985304141717577,IP,49-64,M,KPJ,RM,1,34979.1
-1515331138618319723,2454985304141717577,IP,65-78,M,KPJ,RM,1,24717.9
-1515331138618319723,2747006091829731993,DP," 1-2",M,KPJ,RM,1,2521.05
-1515331138618319723,2803613203752243280,IP,49-64,F,KPJ,RM,1,22659.1
-1515331138618319723,4074833484965539161,IP,14-18,M,KPJ,RM,1,7495.95
-1515331138618319723,4074833484965539161,IP,19-33,M,KPJ,RM,1,11114.55
-1515331138618319723,4505607493475983505,IP,49-64,F,KPJ,RM,1,28618.85
-1515331138618319723,8216732134800240883,IP,19-33,M,KPJ,RM,1,32759.4
-1515331138618319723,8374218096135311092,IP,79-98,F,KPJ,RM,1,37334.75
-1515331138618319723,8516826129915427173,IP,19-33,F,KPJ,RM,1,24430.85
-1515331138618319723,885017821352777187,IP,65-78,M,KPJ,RM,1,52296.6
-1519488703292763159,8769541012965405928,IP,34-48,M,KPJ,RM,1,5521.5
-1519873144943675098,-1975335029072554052,IP,34-48,F,KPJ,RM,1,7228.85
-1519873144943675098,1355960220887288364,IP,79-98,F,KPJ,RM,1,24505.05
-1544833526548313162,-7339944797482121959,IP,34-48,F,KPJ,RM,1,24118.4
-1550921914555296555,69275896939527291,IP,49-64,F,KPJ,RM,1,13349.7
-15660977432844559,-5576741191788985122,IP,65-78,F,KPJ,RM,1,7841.95
-15660977432844559,3203130751112947587,IP,19-33,F,KPJ,RM,1,11867.7
-1589482279592094560,-1640521644483910203,IP,34-48,F,KPJ,RM,1,58279.75
-1632693540726265839,-2802052730568494662,IP,19-33,M,KPJ,RM,1,6436.8
-1632693540726265839,-2802052730568494662,IP,34-48,M,KPJ,RM,1,4112.3
-1632693540726265839,-6253071740671160706,IP,19-33,M,KPJ,RM,1,13253.05
-2942052673099793901,-6009444853991637930,IP,14-18,M,KPJ,RM,1,23098.7
-2942052673099793901,-6195219708245164460,IP,14-18,M,KPJ,RM,1,21707.4
