sourceId,destinationId,relationship_type,source_system_name
2577006,361808006,Part of,SNOMED CT
2579009,6969002,Part of,SNOMED CT
2579009,87612001,Part of,SNOMED CT
2579009,362587009,Part of,SNOMED CT
2579009,362588004,Part of,SNOMED CT
2592007,38266002,Part of,SNOMED CT
2600000,302540006,Part of,SNOMED CT
2600000,302541005,Part of,SNOMED CT
2600000,360941003,Part of,SNOMED CT
2600000,361818001,Part of,SNOMED CT
2620004,243931006,Part of,SNOMED CT
2620004,244570000,Part of,SNOMED CT
2639009,40818001,Part of,SNOMED CT
2648004,69695003,Part of,SNOMED CT
2653009,362363008,Part of,SNOMED CT
2666009,77568009,Part of,SNOMED CT
2666009,302550007,Part of,SNOMED CT
2666009,302552004,Part of,SNOMED CT
2666009,361725000,Part of,SNOMED CT
2666009,361808006,Part of,SNOMED CT
2672009,181049003,Part of,SNOMED CT
2672009,302553009,Part of,SNOMED CT
2675006,181143004,Part of,SNOMED CT
2675006,181195007,Part of,SNOMED CT
2675006,302551006,Part of,SNOMED CT
2675006,361381009,Part of,SNOMED CT
2675006,362029003,Part of,SNOMED CT
2675006,362030008,Part of,SNOMED CT
2681003,181049003,Part of,SNOMED CT
2681003,265793009,Part of,SNOMED CT
2682005,302512001,Part of,SNOMED CT
2686008,361576004,Part of,SNOMED CT
2686008,362328003,Part of,SNOMED CT
2687004,362217000,Part of,SNOMED CT
2687004,362606005,Part of,SNOMED CT
2695000,64237003,Part of,SNOMED CT
2695000,361381009,Part of,SNOMED CT
2703009,362029003,Part of,SNOMED CT
2703009,362030008,Part of,SNOMED CT
2708000,362389008,Part of,SNOMED CT
2712006,182212002,Part of,SNOMED CT
2718005,362109002,Part of,SNOMED CT
2726002,181180005,Part of,SNOMED CT
2730004,181455002,Part of,SNOMED CT
2730004,362060003,Part of,SNOMED CT
2739003,181452004,Part of,SNOMED CT
2741002,279177004,Part of,SNOMED CT
2741002,362327008,Part of,SNOMED CT
2741002,362337003,Part of,SNOMED CT
2741002,362338008,Part of,SNOMED CT
2741002,362342006,Part of,SNOMED CT
2741002,362343001,Part of,SNOMED CT
2746007,362132003,Part of,SNOMED CT
2748008,91715002,Part of,SNOMED CT
2748008,262225004,Part of,SNOMED CT
2748008,278199004,Part of,SNOMED CT
2748008,302552004,Part of,SNOMED CT
2748008,362426000,Part of,SNOMED CT
2759004,181469002,Part of,SNOMED CT
2771005,302511008,Part of,SNOMED CT
2774002,80530004,Part of,SNOMED CT
2774002,302523002,Part of,SNOMED CT
2778004,3120008,Part of,SNOMED CT
2779007,302536002,Part of,SNOMED CT
2779007,361850006,Part of,SNOMED CT
2789006,181469002,Part of,SNOMED CT
2792005,181180005,Part of,SNOMED CT
2803000,245032004,Part of,SNOMED CT
2803000,360941003,Part of,SNOMED CT
2803000,361821004,Part of,SNOMED CT
2803000,361893006,Part of,SNOMED CT
2810006,118760003,Part of,SNOMED CT
2810006,278858007,Part of,SNOMED CT
2810006,302553009,Part of,SNOMED CT
2810006,362264000,Part of,SNOMED CT
2812003,182046008,Part of,SNOMED CT
2812003,302543008,Part of,SNOMED CT
2812003,361827000,Part of,SNOMED CT
2824005,181831002,Part of,SNOMED CT
2826007,181844007,Part of,SNOMED CT
2830005,302545001,Part of,SNOMED CT
2830005,362292005,Part of,SNOMED CT
2839006,118760003,Part of,SNOMED CT
2839006,302553009,Part of,SNOMED CT
2839006,362265004,Part of,SNOMED CT
2839006,362717004,Part of,SNOMED CT
2841007,243984005,Part of,SNOMED CT
2841007,245461005,Part of,SNOMED CT
2841007,362030008,Part of,SNOMED CT
2841007,362205002,Part of,SNOMED CT
2845003,278197002,Part of,SNOMED CT
2848001,302553009,Part of,SNOMED CT
2848001,362030008,Part of,SNOMED CT
2855004,362065008,Part of,SNOMED CT
2855004,362066009,Part of,SNOMED CT
2861001,38266002,Part of,SNOMED CT
2894003,245502004,Part of,SNOMED CT
2905008,361373008,Part of,SNOMED CT
2905008,362721006,Part of,SNOMED CT
2909002,362186006,Part of,SNOMED CT
2920002,256864008,Part of,SNOMED CT
2920002,302548004,Part of,SNOMED CT
2922005,244385005,Part of,SNOMED CT
2922005,362012001,Part of,SNOMED CT
2923000,181469002,Part of,SNOMED CT
2923000,361714009,Part of,SNOMED CT
2923000,362615003,Part of,SNOMED CT
2923000,362625008,Part of,SNOMED CT
2954001,302214001,Part of,SNOMED CT
2954001,362102006,Part of,SNOMED CT
2969000,38266002,Part of,SNOMED CT
2979003,264228001,Part of,SNOMED CT
2986006,182100005,Part of,SNOMED CT
2986006,361827000,Part of,SNOMED CT
2998001,181452004,Part of,SNOMED CT
3003007,279217003,Part of,SNOMED CT
3008003,38266002,Part of,SNOMED CT
3008003,278858007,Part of,SNOMED CT
3028004,30117005,Part of,SNOMED CT
3034006,181172003,Part of,SNOMED CT
3039001,302544002,Part of,SNOMED CT
3039001,361714009,Part of,SNOMED CT
3042007,362217000,Part of,SNOMED CT
3054007,181975002,Part of,SNOMED CT
3054007,361827000,Part of,SNOMED CT
3055008,279729006,Part of,SNOMED CT
3055008,361745008,Part of,SNOMED CT
3056009,362367009,Part of,SNOMED CT
3057000,278196006,Part of,SNOMED CT
3058005,278196006,Part of,SNOMED CT
3062004,181097002,Part of,SNOMED CT
3062004,279729006,Part of,SNOMED CT
3062004,302522007,Part of,SNOMED CT
3062004,362304000,Part of,SNOMED CT
3068000,181434004,Part of,SNOMED CT
3081007,4421005,Part of,SNOMED CT
3081007,362837007,Part of,SNOMED CT
