sourceId,destinationId,relationship_type,source_system_name
17610001,773760007,DT,SNOMED CT
17650003,768001004,DT,SNOMED CT
17667005,9015001,DT,SNOMED CT
17667005,127297005,DT,SNOMED CT
17667005,417746004,DT,SNOMED CT
17681007,40733004,DT,SNOMED CT
17710007,773760007,DT,SNOMED CT
17759006,195528001,DT,SNOMED CT
17759006,250981008,DT,SNOMED CT
17759006,253606002,DT,SNOMED CT
17766007,85425003,DT,SNOMED CT
17766007,275367000,DT,SNOMED CT
17778006,71388002,DT,SNOMED CT
17819003,417746004,DT,SNOMED CT
17819003,773760007,DT,SNOMED CT
17827007,37200009,DT,SNOMED CT
17866004,418925002,DT,SNOMED CT
17866004,419076005,DT,SNOMED CT
17883008,773760007,DT,SNOMED CT
17919002,418925002,DT,SNOMED CT
17934008,771313007,DT,SNOMED CT
17934008,783247009,DT,SNOMED CT
17946007,400195000,DT,SNOMED CT
17985000,71388002,DT,SNOMED CT
17985000,116859006,DT,SNOMED CT
17996008,785340007,DT,SNOMED CT
18035009,773760007,DT,SNOMED CT
18041002,12263007,DT,SNOMED CT
18041002,55985003,DT,SNOMED CT
18041002,419076005,DT,SNOMED CT
18041002,419838000,DT,SNOMED CT
18084001,773760007,DT,SNOMED CT
18121009,785340007,DT,SNOMED CT
18139000,773760007,DT,SNOMED CT
18147000,773760007,DT,SNOMED CT
18192007,302809008,DT,SNOMED CT
18200000,397827003,DT,SNOMED CT
18276007,773760007,DT,SNOMED CT
18336000,773760007,DT,SNOMED CT
18378006,34896006,DT,SNOMED CT
18378006,236037000,DT,SNOMED CT
18378006,271618001,DT,SNOMED CT
18378006,387713003,DT,SNOMED CT
18385005,413906003,DT,SNOMED CT
18442000,5291005,DT,SNOMED CT
18485009,9015001,DT,SNOMED CT
18485009,127297005,DT,SNOMED CT
18485009,417746004,DT,SNOMED CT
18531006,417746004,DT,SNOMED CT
18605003,417746004,DT,SNOMED CT
18613002,789750003,DT,SNOMED CT
18615009,242535001,DT,SNOMED CT
18615009,773760007,DT,SNOMED CT
18637002,2492009,DT,SNOMED CT
18684002,71388002,DT,SNOMED CT
18685001,49011004,DT,SNOMED CT
18685001,105612003,DT,SNOMED CT
18687009,195528001,DT,SNOMED CT
18690003,418925002,DT,SNOMED CT
18690003,419076005,DT,SNOMED CT
18700001,40733004,DT,SNOMED CT
18703004,773760007,DT,SNOMED CT
18793008,400195000,DT,SNOMED CT
18823009,773760007,DT,SNOMED CT
18872002,71388002,DT,SNOMED CT
18872002,714812005,DT,SNOMED CT
18872002,773760007,DT,SNOMED CT
18888002,773760007,DT,SNOMED CT
18889005,64572001,DT,SNOMED CT
18894005,71388002,DT,SNOMED CT
18909006,73161006,DT,SNOMED CT
