atom_id,source_code
A15885495,23440
A4859800,27217
A13077130,11008
A0317809,50240
A4853455,82331
A34775439,78708
A34768636,93452
A32365185,0074U
A29928782,11104
A32365824,17272
A32354749,99347
A32353578,50080
A21053680,89190
A1414227,11951
A21039173,65285
A17110476,43761
A34770423,34845
A34769125,92018
A21045035,34520
A0698167,23150
A21035446,20612
A17110309,00626
A34772840,0101T
A4822652,86332
A34773410,0689T
A32361501,15278
A19993890,4248F
A32363303,95966
A32351503,54411
A32367409,0195U
A32352294,0195U
A19992196,82800
A21056029,33335
A4822661,93612
A32355563,41100
A17110880,27048
A21031932,14301
A8584513,51840
A21057528,99281
A21058740,86486
A27405543,99152
A23575770,1021164
A34774980,93978
A19996442,35506
A29929587,0053U
A17110658,33783
A32366677,63078
A4848611,25909
A24210015,62292
A21037802,43361
A23577392,43198
A34768937,50770
A34769994,61530
A34770608,77290
A0767486,42220
A27405227,0416T
A32356377,81408
A17111482,26260
A0105459,84144
A27406344,77002
A21039104,21175
A0750740,31239
A8579973,33414
A27404865,37247
A23577730,21210
A34773761,75889
A11001252,51726
A21051716,01212
A15886477,65756
A32358092,63090
A0648177,29887
A0750734,31267
A21046752,52287
A21052805,50391
A23575572,1004998
A19993863,99512
A34775280,43634
A29928853,81337
A32353965,75957
A24210946,71130
A23569797,29345
A1750221,67343
A23579719,1006900
A23573001,28230
A34772266,95076
A31179533,31297
A24207303,35184
A15886098,4201F
A4853507,69320
A4862010,31365
A31179838,1022239
A34772089,62194
A32354751,99348
A32355411,34704
A32362149,43756
A32360596,81401
A21058995,01744
A34768505,66982
A0417064,82965
A32352842,15774
A32358848,92019
A32355206,26118
A32352324,90658
A19993739,86147
A31178886,93784
A19995876,64865
A8576374,87556
A32361347,11443
A31180006,0560T
A28578673,0008U
A4859294,85400
A23579010,1014571
A24212042,80339
A24207824,1022238
A34772218,0268U
A32359276,15110
A29928787,20934
A32354685,97162
A32357632,35081
A15887680,25426
A4858509,61304
A4851786,51845
A21058193,35216
A27406231,43284
A27406174,1021880
A4814545,82627
A23577252,1006975
A29928579,11102
A32357208,17276
A32367472,92014
A32356722,93463
A24211623,54220
A19992108,70120
A19995183,75741
A27405219,99151
A17110700,4066F
A34767945,66989
A31179112,0115U
A32357165,17261
A15884831,35634
A32360055,50705
A18514137,26235
A19996798,84830
A0691001,93980
A21058512,65760
A1750159,64722
A34774478,99236
A34771245,96138
A32361149,97172
A32366041,27360
A32367127,81406
A32351284,40812
A34772931,22586
A21054685,48400
A21052676,43757
A21045675,61618
A21049916,88305
A32353339,35521
A0698263,15931
A32363587,14041
A29929306,36573
A32355331,31661
A32362388,63011
A32360246,63091
A15888126,29836
A19992865,77332
A32353031,23455
A21049163,53445
A23571942,15842
A3859811,84157
A28578191,97763
A18512571,74261
A32355159,23335
A1749346,21280
A21047290,41130
A32350996,29807
A32355066,17312
A24210443,4271F
A19995927,73202
A4851507,67400
A24208966,35122
A34768760,22614
A32353333,35141
A32362191,46255
A0656500,20206
A18512447,01712
A1748824,55200
A4854799,44392
A4856712,27266
A34772108,64738
A21060131,52214
A21034366,55920
A21059255,22318
A23572339,1006881
A21046584,36555
A32352815,15221
A32355409,34703
A32351663,64492
A4852060,78122
A21057817,00534
A21048591,29846
A23578412,0202T
A21053922,93224
A25756378,47540
A34773181,63273
A34772264,94762
A32357149,15760
A32353975,76513
A4858737,67015
A13076624,51101
A24209804,35091
A21033737,28675
A32363800,21558
A21046543,11201
A21047835,90371
A21045886,68326
A32356197,80161
A34771093,69530
A15886749,16000
A11000713,94005
A23576453,43243
A23574412,20680
A23573785,27808
A28578367,0473T
A21042816,93227
A19996850,87640
A18512664,89290
A32357429,27339
A0680783,62141
A24211583,38505
A19996176,3155F
A34767291,43420
A34767154,22610
A32357279,21014
A15884825,12051
A18511950,53400
A21045408,50580
A21060101,50810
A21033885,33926
A15885110,27450
A18514963,33506
A21056233,43247
A13076983,27416
A27405797,0446T
A25757211,1027852
A0644839,00873
A29928760,1035205
A4854517,23540
A19992848,75842
A19992303,94772
A21050597,15630
A1946849,87252
A4917609,45825
A19993977,38232
A34768048,0275U
A31180108,1035666
A31180474,90694
A29928745,0506T
A19993105,0200T
A32367684,99236
A32357975,58943
A34774684,43276
A34772683,77076
A19993241,00866
A21056863,67901
A27406129,92615
A23578907,47552
A25756844,47535
A34768351,33889
A18514164,38129
A32350663,15150
A32353457,43197
A32352042,81408
A1414655,23625
A21050738,27134
A23577350,1014234
A4861629,61692
A23576490,1009244
A32365542,0615T
A15886105,F7
A34771863,15920
A31179973,95724
A32358876,93010
A34775325,57000
A28578440,36470
A32355340,33243
A4953685,87140
A21040904,25101
A21039452,21209
A23575029,33414
A0329007,20615
A11001469,58958
A25757329,21366
A34768660,96935
A34772723,87328
A32361389,12052
A29928738,99452
A32351876,78831
A0729886,47562
A1745804,92082
A1414666,26449
A23573664,23430
A0339730,45108
A24210427,92145
A21055095,86790
A34769689,99056
A21056469,52214
A0796061,31086
A23572498,19286
A0783188,28190
A32365212,0180U
A32359499,24066
A19994050,23575
A21044274,00100
A23574490,25112
A23573814,29105
A8583041,52402
A31178935,0574T
A32367668,99452
A32351649,64483
A32353840,64634
A32358505,81404
A0648182,29882
A18511908,85597
A24209210,64702
A27405941,1014970
A4855431,69436
A23573665,23605
A0758711,21267
A18512808,49421
A29928886,0049U
A32365807,17261
A0759545,27709
A32362689,78609
A21056286,44626
A13078713,75984
A4852040,86965
A24207003,44407
A21056207,42842
A34774869,77306
A29929933,81171
A32358270,75736
A19996840,87103
A4745712,97028
A18514521,15101
A21054112,21146
A0805537,25310
A18514751,92620
A23578580,22310
A32356967,11012
A32354909,13132
A15886777,21740
A4858001,43100
A27404910,BR
A19996685,69990
A32357535,33533
A32353386,37218
A4855872,67923
A21037282,27030
A32356880,99305
A18514214,65778
A32365177,89257
A19995700,43400
A32360451,78018
A21060140,52260
A21034330,53505
A18512709,96040
A23573222,1010503
A23578047,1006362
A24212569,64616
A2060153,25652
A34768503,64902
A34774445,96422
A31178671,0543T
A17110768,88312
A32358090,63090
A4854964,88325
A4849750,61590
A19994819,24577
A25756855,77770
A34771341,21029
A34767250,35525
A34773347,93503
A0647730,36625
A21045634,61598
A21059304,24435
A4855682,52300
A23580605,1014532
A19992173,81292
A19993410,44320
A31179293,74221
A15888079,26437
A21056191,41806
A24212383,37227
A24212349,35572
A18514102,01522
A32357900,50800
A19995190,75970
A0782172,84234
A18515118,90993
A1945921,00930
A18512094,38564
A34769814,25295
A34774622,31554
A34772477,33274
A34773704,61570
A0731744,37618
A29929363,0024U
A32353990,77014
A32364804,78832
A32358792,0184U
A15888029,22015
A24212567,64569
A34772558,50541
A21034687,64858
A23569294,81161
A28577985,81364
A32364318,46610
A2407253,72131
A21051557,92610
A21056332,47555
A13078297,99408
A18514641,70498
A34768605,0013A
A34771391,26492
A34767299,44602
A34770596,75561
A32361346,11443
A32364628,66825
A21050480,72200
A8576765,22015
A24210823,61624
A19996831,86707
A21053257,67105
A32365634,11620
A0702360,85421
A18514506,01212
A17110751,24077
A21053972,21296
A18514876,96921
A23579031,1020177
A21035005,86308
A4855330,45541
A15885509,24155
A8577634,72270
A18514653,75705
A21055704,25170
A19995401,99605
A2409966,76496
A34773018,33641
A23576509,1010966
A21035118,88309
A21040270,83088
A18513502,93923
A25756177,86688
A34769235,11107
A18514356,99602
A21057593,36410
A19994811,21014
A32366387,43238
A4852415,24125
A0802360,31805
A32365439,99000
A21033826,31775
A19997349,58543
A34773997,21390
A34768879,40700
A23578890,1007147
A31179888,0071U
A32362047,36909
A32351562,62263
A21041746,54230
A1749980,55520
A23578079,1008025
A23568608,0332T
A19997083,1010F
A34772761,0266U
A34770864,26715
A23580086,11976
A19993575,66762
A21038238,61770
A15885363,3279F
A32353068,25492
A19994104,32940
A32365030,83065
A0680761,61524
A0702694,67415
A19994063,26432
A4852140,28192
A27405967,SA
A24207847,80348
A18514843,29915
A19996158,0555F
A34767501,0246U
A34771837,01938
A19992690,53601
A23578757,50553
A19996655,64818
A25756770,50434
A27405343,JC
A32355269,27826
A4863435,24145
A21050429,12006
A4861230,61556
A0807375,84436
A21056893,69644
A23576447,43201
A19992951,86146
A34769090,87451
A29929340,81182
A32357295,21240
A32355518,37213
A32360285,64493
A4857038,41009
A24208297,61720
A21052508,35526
A23568215,1004525
A18512016,00904
A18513473,90472
A28578064,31241
A21044777,27222
A23573931,1003267
A34767618,0710T
A34770444,36833
A32359197,11642
A32351145,34846
A32366985,80338
A32362906,81408
A15887477,4133F
A23580479,1004865
A19996241,81355
A34774590,27832
A34774967,93351
A34769668,94774
A4917398,84135
A29929075,92274
A15887482,4242F
A32360377,74270
A21039470,21620
A21050502,86692
A1746416,63012
A2059865,43847
A28578781,34834
A34772930,22551
A4824319,92520
A32366695,63090
A21035628,21348
A21049471,64722
A4953948,75902
A34769738,01470
A34767312,49422
A32364731,76770
A4856765,26641
A24210329,33989
A24209817,35121
A21049362,62281
A19992768,64726
A19992643,45400
A32357087,15005
A31180392,78800
A29929268,0509T
A32352377,92616
A32365437,98968
A24210681,35190
A21044106,88371
A21052698,44392
A23576940,24359
A25756602,81528
A34775344,59515
A32359249,15002
A32357594,34705
A32353621,52315
A18514897,00524
A0818179,56632
A4862915,24301
A23569063,1003815
A34770993,49500
A34770564,67141
A32360906,0149U
A23580568,1010574
A24207055,87505
A29929757,81327
A21053219,64790
A0338333,42890
A21058707,84135
A32355198,25312
A32353618,52310
A32354393,87660
A4862873,76390
A15886160,98928
A0680790,61556
A34767509,0264U
A34773717,63053
A23568340,1011953
A32356842,98971
A32367237,86360
A1748831,78458
A8583175,87084
A4854364,21122
A32356960,01710
A15888057,24430
A25756093,73551
A21053781,95070
A21048439,27137
A23577406,4540F
A24210315,33954
A23572372,1008579
A31178991,64420
A29929532,81185
A32352923,17286
A32354416,88305
A0705316,15220
A1750884,28230
A23570096,1018507
A19994702,81383
A19995368,94774
A34767601,0655T
A17110370,21932
A32356789,95972
A5062686,37785
A21055716,25332
A27406195,62321
A4858887,67820
A23577237,1006079
A34773209,69716
A21042092,64823
A18514813,88121
A34767821,37230
A34768913,45110
A32351882,78814
A32356547,0080U
A0669342,25215
A21048733,33883
A27405221,1029714
A1749040,24149
A23571380,28106
A21044024,85004
A0644172,27591
A19994488,85045
A24208417,71111
A34769929,44316
A11001605,0164T
A32353836,64494
A1414813,27097
A4856227,17280
A21045289,45333
A21055601,21452
A19997650,91020
A23581178,81380
A34768878,39561
A28577896,33927
A4862661,97799
A19995632,33670
A24206216,47383
A21048655,31622
A1414768,28225
A21038086,57513
A32361719,25609
A32363506,11401
A21055916,29705
A15887765,32604
A0783578,35216
A27405782,1028559
A18512870,01953
A11001115,2010F
A23579269,11471
A34767606,0664T
A34769938,47425
A21035676,85347
A19992945,85347
A32361158,97811
A4857442,76825
A18513025,87106
A21043094,99002
A19995848,63055
A19995116,67343
A23569691,25337
A34767632,99493
A34771866,17272
A19995554,00918
A32359225,12054
A28578473,81258
A18512997,82106
A32359027,99204
A21058288,42860
A21055683,24620
A11000654,17313
A34773317,91301
A24207818,59001
A23575678,1011860
A11000335,22533
A0644826,00212
A32350748,17282
A32365534,1036052
A4859594,28208
A21055026,82252
A21056123,35883
A23578841,1004109
A24210003,61640
A34771217,92538
A32366921,78414
A21052853,51600
A18515075,87190
A24207884,88369
A21055844,27635
A21037628,35371
A13076623,49441
A19995909,69420
A23575622,1007797
A32355245,27303
A34774615,31201
A34774379,0227U
A4917842,27096
A3859919,85055
A4858417,49250
A32365687,14060
A32358245,74175
A19995914,69637
A23575757,1020196
A23573155,1006787
A25756765,47531
A4855941,33688
A24211584,38746
A21048307,24359
A21037492,31630
A1045325,92997
A23578138,1011480
A0813735,43499
A0813721,49999
A8580940,38213
A23575247,21215
A13076690,4014F
A19993942,81341
A34769213,99437
A34773538,29044
A4859110,15828
A24211634,54435
A21041608,49412
A32363863,25272
A21049483,64840
A21058704,84087
A19993383,42820
A24207820,62303
A29929716,76982
A29929741,81186
A27404987,62323
A32352847,15850
A24207798,44392
A23570790,1009945
A15886042,33420
A21057678,99344
A23568402,1020205
A15885908,21116
A34772374,21048
A34771667,77092
A15886596,99461
A32351179,35131
A32356341,81405
A4917215,86762
A8578334,22216
A24207274,35103
A21038698,85379
A21049953,90471
A7160432,76820
A11000693,77080
A21059010,10160
A34773040,36000
A32359703,33741
A21052752,47570
A18514951,31030
A34775023,0645T
A34769776,21558
A34774068,28052
A28577813,0008U
A27759947,77407
A21053490,83516
A4953993,38210
A21036160,50200
A25756506,90647
A21035585,99348
A17110651,32561
A32362474,64480
A32353885,68325
A1414583,26236
A18514104,01652
A0674999,21453
A24210686,35626
A21032261,28285
A23576883,21120
A17110873,5200F
A4857556,24000
A24208695,80346
A1747593,29365
A23573288,1014702
A19991728,64633
A34774839,69801
A34773237,77385
A32352524,97158
A19997470,72074
A21034280,50972
A21041004,27187
A15884957,4187F
A24212015,67218
A23576259,28193
A4892027,32997
A21037882,47133
A32359305,15220
A29928695,93294
A4853046,28001
A32359677,33018
A34774885,86051
A8576052,86821
A19997074,88319
A2059750,17262
A4862083,27725
A15887721,27840
A21043808,64772
A0671345,86155
A21031944,21408
A19997139,27176
A34773206,68540
A32360851,87801
A19992060,64605
A31179780,31235
A19994178,44316
A32356945,00320
A34767215,31050
A32351463,50557
A15888087,27093
A24212434,52356
A21058120,31239
A4861237,66505
A1414911,28010
A34770256,99429
A24212092,97608
A32365714,15005
A21052194,27358
A23577331,1011811
A4861204,20670
A19992954,86343
A23572438,1013214
A4860885,23155
A24209009,36221
A21033658,27510
A27405912,1022194
A18512591,77080
A29928734,99447
A4935655,35685
A34770021,64553
A19995675,40806
A31179415,0116U
A19993844,97012
A21042717,96372
A23579388,21175
A34771584,1036727
A21041201,32310
A31180280,0563T
A32365426,97166
A0722093,69710
A18514419,0214T
A4850239,62294
A21037625,35341
A23575442,29892
A24206959,20611
A24206192,33984
A13077958,26650
A4850198,35091
A1016538,80055
A21032521,48554
A23578499,16025
A34772254,93460
A34772809,94375
A32366927,78433
A34769455,57291
A0782495,78120
A18514074,00300
A4859094,21088
A4855181,26525
A19994130,35371
A21050862,32905
A27405283,62326
A4863923,31611
A8580171,45335
A24208744,97608
A21031825,41150
A32351222,36468
A4864695,57280
A4852742,62192
A21033869,33612
A24207475,61618
A21041087,28100
A25756021,1027839
A34775051,99424
A0783740,41251
A32365550,0627T
A32353004,21936
A32366837,73723
A24209401,1022216
A19995085,63016
A0764344,92502
A29928892,90689
A18512687,92570
A15887988,15736
A17111154,16030
A24210401,81411
A21037443,29305
A19993622,72070
A21057734,35510
A0644901,00162
A15887224,20697
A32360983,90958
A32351929,81242
A32358584,82010
A34769828,27227
A34768821,29851
A4852409,27637
A21048210,21040
A13077114,4049F
A0968606,87491
A23577716,20610
A23579243,0265T
A32356811,96379
A21056589,60540
A23572443,1013529
A23574955,92524
A34773793,86381
A21032001,3322F
A32357376,25272
A18514674,81000
A4862169,40820
A34768434,52260
A21045353,49418
A34768707,99387
A21052193,27357
A21052345,31625
A17111034,0519F
A23579769,1010117
A34770602,76498
A19996879,92558
A4859095,21089
A0696501,43351
A4850295,33505
A32367328,88272
A21032987,90283
A21038169,61585
A21049325,61616
A27405633,28291
A1746793,93321
A34769482,63052
A34774912,87811
A21047994,00522
A32355912,63076
A32354225,81406
A18512852,00924
A24207318,35860
A23577233,1005573
A23574726,1003972
A29929350,81284
A32366401,43288
A1749351,21435
A4917118,32124
A18515079,87267
A23573292,1018162
A1746863,99140
A31179566,64624
A32364285,44126
A32366490,50080
A32360052,50561
A32352529,99024
A15888144,32665
A21052241,27848
A25755939,90660
A34767148,22206
A34772673,76380
A34774245,59100
A31179396,0092U
A31180215,0138U
A32363363,98971
A21039257,12004
A24208121,35121
A19996183,4048F
A28578390,31645
A21042310,80428
A21034996,85520
A32362088,38222
A17111184,33983
A32363401,99334
A21052942,57150
A21033887,33971
A8577475,95805
A21043045,37214
A25756597,81276
A34772716,86362
A32356243,81329
A32366310,37220
A21060928,88130
A34775121,22556
A24210343,44404
A23573343,3763F
A32361481,15136
A21055082,86352
A32351144,34845
A15887283,25112
A15886754,20225
A23574623,43410
A21046769,83880
A23578551,20900
A34770926,33894
A34774508,11462
A32352507,96933
A23575717,1014272
A23576265,28300
A19993933,57155
A19996531,50546
A32352809,15156
A32364977,81406
A21057708,12055
A21043824,66720
A21034106,43360
A0676458,44156
A18514870,93567
A34770380,28302
A18513303,31632
A4849826,24200
A28578258,34716
A18514080,00604
A24210397,80376
A21034748,69421
A21052517,35694
A21057127,86294
A34771443,32672
A34772239,90962
A19993356,35647
A4861919,40830
A23570822,1012430
A32358105,63190
A21055053,84425
A4858664,46083
A21050341,81509
A21049026,47555
A11000512,35302
A34773885,96112
A32350579,12006
A21053091,61850
A4862595,97124
A32350995,29804
A24211107,78801
A24210665,35131
A21061091,95905
A23573972,1006645
A32365201,0156U
A34772642,65815
A32351355,44150
A21048440,27147
A4864632,93979
A21050315,52007
A4858017,43405
A21038425,67900
A0679424,30901
A1746321,00865
A19995592,26725
A21046181,87206
A0648169,29895
A15884828,19296
A21050513,92601
A11000965,4035F
A23576580,37238
A32355314,31605
A32357515,33018
A21056311,46060
A21045060,35216
A15885583,29305
A19996529,50327
A4860008,47721
A4853302,73100
A17111275,86780
A31178506,74220
A32360007,47533
A32360842,87555
A31179467,95813
A0783900,49557
A24207789,33989
A21056142,36516
A29928846,81312
A4850415,29845
A0350612,92532
A0757742,23530
A21036538,83630
A19997033,0275T
A34770270,01860
A31180293,0587T
A32352909,17281
A32352616,0606T
A32367387,0157U
A32367424,0211U
A32356617,90650
A17110716,27641
A19996161,1071F
A0729675,63273
A23568243,1006104
A34771407,27550
A34770544,62010
